sale_id,sale_date,store_id,product_id,customer_id,qty,unit_price,total_amount,payment_type,city_id,city_name,product_name,category,month,price_band
7215,26-12-2023,23,4,2162,1,250,250,"Card",3,Bengaluru,Cold Brew,filter,2023-12,150-300
7216,28-01-2025,1,12,4480,1,240,240,"UPI",1,Mumbai,Caramel Macchiato,latte,2025-01,150-300
7217,04-03-2025,28,1,45376,1,120,120,"UPI",3,Bengaluru,Espresso Shot,espresso,2025-03,100-150
7218,10-04-2025,71,5,3150,1,80,80,"UPI",8,Kolkata,Instant Coffee Sachet,instant,2025-04,50-100
7219,17-02-2023,146,12,5457,1,240,240,"Card",20,Varanasi,Caramel Macchiato,latte,2023-02,150-300
7220,12-12-2023,129,2,3991,1,180,180,"Card",18,Patna,Cappuccino,latte,2023-12,150-300
7221,31-10-2023,84,2,45444,1,180,180,"UPI",9,Surat,Cappuccino,latte,2023-10,150-300
7222,13-07-2023,62,7,335,3,210,630,"Cash",7,Chennai,Mocha,latte,2023-07,150-300
7223,03-04-2025,70,6,2102,1,220,220,"Card",8,Kolkata,Iced Americano,espresso,2025-04,150-300
7224,05-12-2023,8,5,405,1,80,80,"Card",1,Mumbai,Instant Coffee Sachet,instant,2023-12,50-100
7225,16-10-2024,18,1,45757,1,120,120,"UPI",2,Delhi,Espresso Shot,espresso,2024-10,100-150
7226,10-05-2023,139,2,5747,1,180,180,"Cash",20,Varanasi,Cappuccino,latte,2023-05,150-300
7227,17-04-2023,49,2,4826,4,180,720,"UPI",5,Ahmedabad,Cappuccino,latte,2023-04,150-300
7228,09-11-2023,99,5,5735,1,80,80,"UPI",12,Kanpur,Instant Coffee Sachet,instant,2023-11,50-100
7229,08-01-2024,89,1,4708,1,120,120,"Card",10,Jaipur,Espresso Shot,espresso,2024-01,100-150
7230,27-09-2025,111,5,945,1,80,80,"UPI",14,Indore,Instant Coffee Sachet,instant,2025-09,50-100
7231,20-03-2025,15,10,5111,1,90,90,"UPI",2,Delhi,Instant Strong Coffee,instant,2025-03,50-100
7232,22-07-2025,84,10,209,1,90,90,"UPI",9,Surat,Instant Strong Coffee,instant,2025-07,50-100
7233,11-10-2023,128,5,2899,1,80,80,"Card",18,Patna,Instant Coffee Sachet,instant,2023-10,50-100
7234,25-10-2024,51,10,4303,1,90,90,"Cash",6,Pune,Instant Strong Coffee,instant,2024-10,50-100
7235,28-02-2023,112,7,2722,1,210,210,"Card",14,Indore,Mocha,latte,2023-02,150-300
7236,07-03-2025,63,5,45299,4,80,320,"UPI",7,Chennai,Instant Coffee Sachet,instant,2025-03,50-100
7237,07-01-2025,38,7,4211,2,210,420,"UPI",4,Hyderabad,Mocha,latte,2025-01,150-300
7238,25-02-2025,143,7,45736,2,210,420,"Card",20,Varanasi,Mocha,latte,2025-02,150-300
7239,11-04-2025,46,1,3804,1,120,120,"Cash",5,Ahmedabad,Espresso Shot,espresso,2025-04,100-150
7240,29-09-2023,6,8,4303,1,150,150,"Card",1,Mumbai,Filter Coffee,filter,2023-09,100-150
7241,14-05-2025,33,4,45590,1,250,250,"UPI",3,Bengaluru,Cold Brew,filter,2025-05,150-300
7242,17-04-2023,136,9,5299,2,230,460,"Cash",19,Vadodara,Affogato,espresso,2023-04,150-300
7243,01-07-2024,30,3,3796,1,200,200,"Cash",3,Bengaluru,Café Latte,latte,2024-07,150-300
7244,28-09-2023,25,9,4120,2,230,460,"UPI",3,Bengaluru,Affogato,espresso,2023-09,150-300
7245,15-01-2025,68,7,5734,2,210,420,"UPI",8,Kolkata,Mocha,latte,2025-01,150-300
7246,23-04-2025,66,11,45758,2,190,380,"UPI",7,Chennai,Flat White,latte,2025-04,150-300
7247,08-01-2025,114,7,758,1,210,210,"UPI",14,Indore,Mocha,latte,2025-01,150-300
7248,01-11-2023,90,9,3609,1,230,230,"Wallet",10,Jaipur,Affogato,espresso,2023-11,150-300
7249,15-01-2023,91,2,523,1,180,180,"Cash",10,Jaipur,Cappuccino,latte,2023-01,150-300
7250,19-03-2024,5,2,45474,1,180,180,"UPI",1,Mumbai,Cappuccino,latte,2024-03,150-300
7251,11-05-2025,6,6,5283,1,220,220,"Cash",1,Mumbai,Iced Americano,espresso,2025-05,150-300
7252,06-11-2024,109,3,3065,1,200,200,"UPI",13,Nagpur,Café Latte,latte,2024-11,150-300
7253,13-10-2023,90,4,5039,1,250,250,"Card",10,Jaipur,Cold Brew,filter,2023-10,150-300
7254,05-05-2024,56,10,45665,2,90,180,"Card",6,Pune,Instant Strong Coffee,instant,2024-05,50-100
7255,08-04-2023,118,7,3296,1,210,210,"Card",15,Bhopal,Mocha,latte,2023-04,150-300
7256,01-05-2024,66,11,116,4,190,760,"UPI",7,Chennai,Flat White,latte,2024-05,150-300
7257,10-10-2023,83,8,4046,1,150,150,"Cash",9,Surat,Filter Coffee,filter,2023-10,100-150
7258,09-07-2023,89,9,1073,1,230,230,"Card",10,Jaipur,Affogato,espresso,2023-07,150-300
7259,22-11-2024,122,8,3569,1,150,150,"UPI",16,Coimbatore,Filter Coffee,filter,2024-11,100-150
7260,19-04-2024,108,12,844,1,240,240,"Wallet",13,Nagpur,Caramel Macchiato,latte,2024-04,150-300
7261,26-09-2024,118,2,3428,1,180,180,"UPI",15,Bhopal,Cappuccino,latte,2024-09,150-300
7262,22-05-2024,59,6,3437,1,220,220,"Card",6,Pune,Iced Americano,espresso,2024-05,150-300
7263,23-10-2025,115,3,45413,1,200,200,"Card",14,Indore,Café Latte,latte,2025-10,150-300
7264,27-11-2023,53,3,3561,1,200,200,"UPI",6,Pune,Café Latte,latte,2023-11,150-300
7265,23-05-2024,67,3,45,1,200,200,"Wallet",8,Kolkata,Café Latte,latte,2024-05,150-300
7266,18-12-2023,142,3,5293,2,200,400,"UPI",20,Varanasi,Café Latte,latte,2023-12,150-300
7267,19-01-2025,15,1,5604,1,120,120,"UPI",2,Delhi,Espresso Shot,espresso,2025-01,100-150
7268,06-03-2025,103,8,140,2,150,300,"UPI",12,Kanpur,Filter Coffee,filter,2025-03,100-150
7269,19-03-2023,96,4,636,1,250,250,"UPI",11,Lucknow,Cold Brew,filter,2023-03,150-300
7270,07-06-2023,130,4,3398,1,250,250,"Cash",18,Patna,Cold Brew,filter,2023-06,150-300
7271,06-03-2025,143,8,5624,1,150,150,"Card",20,Varanasi,Filter Coffee,filter,2025-03,100-150
7272,26-05-2025,139,4,2357,1,250,250,"UPI",20,Varanasi,Cold Brew,filter,2025-05,150-300
7273,16-06-2023,39,12,45278,1,240,240,"UPI",4,Hyderabad,Caramel Macchiato,latte,2023-06,150-300
7274,07-07-2024,134,8,3099,1,150,150,"Card",19,Vadodara,Filter Coffee,filter,2024-07,100-150
7275,21-10-2024,54,12,1087,1,240,240,"UPI",6,Pune,Caramel Macchiato,latte,2024-10,150-300
7276,13-01-2025,142,12,380,1,240,240,"UPI",20,Varanasi,Caramel Macchiato,latte,2025-01,150-300
7277,20-10-2023,40,2,2740,1,180,180,"UPI",4,Hyderabad,Cappuccino,latte,2023-10,150-300
7278,30-03-2024,23,3,45722,2,200,400,"UPI",3,Bengaluru,Café Latte,latte,2024-03,150-300
7279,09-03-2024,27,9,5673,1,230,230,"UPI",3,Bengaluru,Affogato,espresso,2024-03,150-300
7280,15-08-2024,20,8,593,1,150,150,"UPI",2,Delhi,Filter Coffee,filter,2024-08,100-150
7281,10-02-2025,88,11,3879,3,190,570,"Card",10,Jaipur,Flat White,latte,2025-02,150-300
7282,17-05-2023,97,3,3367,1,200,200,"UPI",12,Kanpur,Café Latte,latte,2023-05,150-300
7283,14-01-2025,125,2,354,1,180,180,"Wallet",17,Visakhapatnam,Cappuccino,latte,2025-01,150-300
7284,18-11-2024,123,12,5178,4,240,960,"UPI",17,Visakhapatnam,Caramel Macchiato,latte,2024-11,150-300
7285,11-08-2024,98,6,45381,2,220,440,"Card",12,Kanpur,Iced Americano,espresso,2024-08,150-300
7286,10-09-2023,45,4,45360,1,250,250,"UPI",4,Hyderabad,Cold Brew,filter,2023-09,150-300
7287,09-07-2025,75,3,3688,1,200,200,"Wallet",8,Kolkata,Café Latte,latte,2025-07,150-300
7288,09-09-2024,80,4,45698,1,250,250,"UPI",9,Surat,Cold Brew,filter,2024-09,150-300
7289,03-07-2025,92,2,5101,1,180,180,"Card",11,Lucknow,Cappuccino,latte,2025-07,150-300
7290,12-04-2023,41,2,2595,1,180,180,"Wallet",4,Hyderabad,Cappuccino,latte,2023-04,150-300
7291,27-04-2024,42,8,72,2,150,300,"Wallet",4,Hyderabad,Filter Coffee,filter,2024-04,100-150
7292,15-12-2023,55,12,3860,1,240,240,"UPI",6,Pune,Caramel Macchiato,latte,2023-12,150-300
7293,23-11-2023,13,11,45179,1,190,190,"UPI",2,Delhi,Flat White,latte,2023-11,150-300
7294,07-09-2024,24,8,45847,2,150,300,"Cash",3,Bengaluru,Filter Coffee,filter,2024-09,100-150
7295,01-08-2023,63,2,329,1,180,180,"UPI",7,Chennai,Cappuccino,latte,2023-08,150-300
7296,01-07-2025,68,7,2717,1,210,210,"Cash",8,Kolkata,Mocha,latte,2025-07,150-300
7297,28-07-2025,80,10,3171,3,90,270,"Card",9,Surat,Instant Strong Coffee,instant,2025-07,50-100
7298,13-06-2025,103,12,171,1,240,240,"Cash",12,Kanpur,Caramel Macchiato,latte,2025-06,150-300
7299,04-02-2024,92,4,5185,1,250,250,"Card",11,Lucknow,Cold Brew,filter,2024-02,150-300
7300,07-08-2024,136,4,1497,2,250,500,"UPI",19,Vadodara,Cold Brew,filter,2024-08,150-300
7301,04-09-2025,88,4,2195,1,250,250,"Card",10,Jaipur,Cold Brew,filter,2025-09,150-300
7302,29-10-2024,6,8,3353,1,150,150,"Card",1,Mumbai,Filter Coffee,filter,2024-10,100-150
7303,11-02-2024,112,6,3268,1,220,220,"UPI",14,Indore,Iced Americano,espresso,2024-02,150-300
7304,14-06-2024,91,10,45866,1,90,90,"UPI",10,Jaipur,Instant Strong Coffee,instant,2024-06,50-100
7305,23-03-2023,109,4,1362,2,250,500,"Card",13,Nagpur,Cold Brew,filter,2023-03,150-300
7306,04-08-2025,88,11,3716,1,190,190,"Card",10,Jaipur,Flat White,latte,2025-08,150-300
7307,01-07-2025,17,2,5957,1,180,180,"Card",2,Delhi,Cappuccino,latte,2025-07,150-300
7308,12-06-2025,120,9,988,1,230,230,"UPI",16,Coimbatore,Affogato,espresso,2025-06,150-300
7309,29-06-2025,55,11,5563,1,190,190,"Card",6,Pune,Flat White,latte,2025-06,150-300
7310,15-02-2023,75,5,5470,2,80,160,"Card",8,Kolkata,Instant Coffee Sachet,instant,2023-02,50-100
7311,27-02-2023,135,6,3237,2,220,440,"Card",19,Vadodara,Iced Americano,espresso,2023-02,150-300
7312,24-06-2023,80,5,45008,1,80,80,"UPI",9,Surat,Instant Coffee Sachet,instant,2023-06,50-100
7313,16-03-2023,31,11,1151,1,190,190,"Card",3,Bengaluru,Flat White,latte,2023-03,150-300
7314,06-04-2025,66,3,455,1,200,200,"UPI",7,Chennai,Café Latte,latte,2025-04,150-300
7315,14-07-2025,22,5,4384,1,80,80,"UPI",2,Delhi,Instant Coffee Sachet,instant,2025-07,50-100
7316,10-05-2025,73,11,1084,1,190,190,"Card",8,Kolkata,Flat White,latte,2025-05,150-300
7317,12-06-2024,83,5,5223,3,80,240,"Cash",9,Surat,Instant Coffee Sachet,instant,2024-06,50-100
7318,15-01-2025,29,4,86,2,250,500,"Card",3,Bengaluru,Cold Brew,filter,2025-01,150-300
7319,20-12-2023,113,11,45101,1,190,190,"Cash",14,Indore,Flat White,latte,2023-12,150-300
7320,16-06-2025,118,9,5010,1,230,230,"UPI",15,Bhopal,Affogato,espresso,2025-06,150-300
7321,27-01-2023,103,9,417,2,230,460,"UPI",12,Kanpur,Affogato,espresso,2023-01,150-300
7322,05-04-2025,55,10,4911,1,90,90,"Card",6,Pune,Instant Strong Coffee,instant,2025-04,50-100
7323,30-12-2023,49,9,45787,1,230,230,"Card",5,Ahmedabad,Affogato,espresso,2023-12,150-300
7324,12-06-2024,22,9,1727,3,230,690,"Card",2,Delhi,Affogato,espresso,2024-06,150-300
7325,12-09-2023,4,8,4099,1,150,150,"Card",1,Mumbai,Filter Coffee,filter,2023-09,100-150
7326,28-05-2023,83,6,302,1,220,220,"UPI",9,Surat,Iced Americano,espresso,2023-05,150-300
7327,13-05-2023,25,11,3396,1,190,190,"Wallet",3,Bengaluru,Flat White,latte,2023-05,150-300
7328,19-04-2025,86,7,5199,1,210,210,"UPI",10,Jaipur,Mocha,latte,2025-04,150-300
7329,12-07-2025,101,3,5862,1,200,200,"UPI",12,Kanpur,Café Latte,latte,2025-07,150-300
7330,28-09-2024,130,2,45290,1,180,180,"Cash",18,Patna,Cappuccino,latte,2024-09,150-300
7331,27-10-2025,105,6,2200,1,220,220,"Card",12,Kanpur,Iced Americano,espresso,2025-10,150-300
7332,22-03-2025,53,11,2426,1,190,190,"Card",6,Pune,Flat White,latte,2025-03,150-300
7333,27-03-2024,63,9,2657,1,230,230,"Card",7,Chennai,Affogato,espresso,2024-03,150-300
7334,22-03-2024,23,3,1146,1,200,200,"Card",3,Bengaluru,Café Latte,latte,2024-03,150-300
7335,22-09-2023,134,11,45766,1,190,190,"UPI",19,Vadodara,Flat White,latte,2023-09,150-300
7336,07-10-2025,21,3,45850,4,200,800,"Cash",2,Delhi,Café Latte,latte,2025-10,150-300
7337,02-04-2024,63,1,4264,1,120,120,"UPI",7,Chennai,Espresso Shot,espresso,2024-04,100-150
7338,28-08-2024,145,12,1519,1,240,240,"UPI",20,Varanasi,Caramel Macchiato,latte,2024-08,150-300
7339,06-03-2024,80,2,3496,1,180,180,"Card",9,Surat,Cappuccino,latte,2024-03,150-300
7340,10-03-2025,113,1,5569,1,120,120,"Card",14,Indore,Espresso Shot,espresso,2025-03,100-150
7341,13-03-2025,141,3,3098,2,200,400,"UPI",20,Varanasi,Café Latte,latte,2025-03,150-300
7342,07-04-2024,16,11,45191,1,190,190,"Card",2,Delhi,Flat White,latte,2024-04,150-300
7343,19-08-2025,124,8,5660,2,150,300,"Card",17,Visakhapatnam,Filter Coffee,filter,2025-08,100-150
7344,13-08-2025,105,3,4897,1,200,200,"UPI",12,Kanpur,Café Latte,latte,2025-08,150-300
7345,12-12-2024,30,3,2984,1,200,200,"UPI",3,Bengaluru,Café Latte,latte,2024-12,150-300
7346,24-06-2025,31,3,2069,1,200,200,"UPI",3,Bengaluru,Café Latte,latte,2025-06,150-300
7347,29-07-2024,67,7,1824,1,210,210,"UPI",8,Kolkata,Mocha,latte,2024-07,150-300
7348,11-11-2024,85,7,188,1,210,210,"UPI",9,Surat,Mocha,latte,2024-11,150-300
7349,23-09-2023,132,3,607,1,200,200,"UPI",18,Patna,Café Latte,latte,2023-09,150-300
7350,21-05-2025,85,12,155,3,240,720,"UPI",9,Surat,Caramel Macchiato,latte,2025-05,150-300
7351,30-07-2024,82,4,3250,2,250,500,"Cash",9,Surat,Cold Brew,filter,2024-07,150-300
7352,31-01-2025,142,6,45638,1,220,220,"UPI",20,Varanasi,Iced Americano,espresso,2025-01,150-300
7353,25-05-2024,100,10,3010,1,90,90,"Wallet",12,Kanpur,Instant Strong Coffee,instant,2024-05,50-100
7354,13-09-2025,54,12,3790,1,240,240,"Wallet",6,Pune,Caramel Macchiato,latte,2025-09,150-300
7355,06-06-2025,129,5,4724,1,80,80,"Wallet",18,Patna,Instant Coffee Sachet,instant,2025-06,50-100
7356,25-06-2024,39,12,5196,4,240,960,"Card",4,Hyderabad,Caramel Macchiato,latte,2024-06,150-300
7357,18-03-2025,105,7,4329,1,210,210,"UPI",12,Kanpur,Mocha,latte,2025-03,150-300
7358,16-07-2023,88,12,2823,1,240,240,"UPI",10,Jaipur,Caramel Macchiato,latte,2023-07,150-300
7359,16-03-2025,51,1,5409,1,120,120,"Wallet",6,Pune,Espresso Shot,espresso,2025-03,100-150
7360,22-06-2023,27,5,45437,2,80,160,"UPI",3,Bengaluru,Instant Coffee Sachet,instant,2023-06,50-100
7361,09-07-2025,60,11,3773,1,190,190,"Card",7,Chennai,Flat White,latte,2025-07,150-300
7362,21-03-2023,67,12,240,1,240,240,"Wallet",8,Kolkata,Caramel Macchiato,latte,2023-03,150-300
7363,06-10-2023,90,1,5084,1,120,120,"Card",10,Jaipur,Espresso Shot,espresso,2023-10,100-150
7364,11-08-2023,114,10,1858,1,90,90,"UPI",14,Indore,Instant Strong Coffee,instant,2023-08,50-100
7365,22-04-2023,144,9,387,3,230,690,"Card",20,Varanasi,Affogato,espresso,2023-04,150-300
7366,16-11-2024,26,6,203,2,220,440,"Cash",3,Bengaluru,Iced Americano,espresso,2024-11,150-300
7367,25-06-2025,44,5,3663,1,80,80,"Card",4,Hyderabad,Instant Coffee Sachet,instant,2025-06,50-100
7368,19-12-2024,79,2,4092,4,180,720,"UPI",9,Surat,Cappuccino,latte,2024-12,150-300
7369,17-04-2025,132,9,4722,2,230,460,"Cash",18,Patna,Affogato,espresso,2025-04,150-300
7370,04-08-2025,20,6,3282,1,220,220,"Cash",2,Delhi,Iced Americano,espresso,2025-08,150-300
7371,22-10-2025,35,10,5291,1,90,90,"Card",4,Hyderabad,Instant Strong Coffee,instant,2025-10,50-100
7372,26-10-2025,9,11,4544,1,190,190,"Card",1,Mumbai,Flat White,latte,2025-10,150-300
7373,07-09-2025,79,12,3308,1,240,240,"UPI",9,Surat,Caramel Macchiato,latte,2025-09,150-300
7374,25-04-2023,80,8,4886,1,150,150,"UPI",9,Surat,Filter Coffee,filter,2023-04,100-150
7375,02-08-2023,81,11,45645,1,190,190,"Card",9,Surat,Flat White,latte,2023-08,150-300
7376,09-04-2024,129,5,3114,1,80,80,"Cash",18,Patna,Instant Coffee Sachet,instant,2024-04,50-100
7377,01-04-2025,72,2,1983,2,180,360,"UPI",8,Kolkata,Cappuccino,latte,2025-04,150-300
7378,19-04-2025,105,12,3611,1,240,240,"Cash",12,Kanpur,Caramel Macchiato,latte,2025-04,150-300
7379,19-10-2023,53,11,3096,1,190,190,"UPI",6,Pune,Flat White,latte,2023-10,150-300
7380,20-09-2025,30,2,45907,2,180,360,"UPI",3,Bengaluru,Cappuccino,latte,2025-09,150-300
7381,03-08-2025,96,3,4049,1,200,200,"Card",11,Lucknow,Café Latte,latte,2025-08,150-300
7382,02-12-2024,78,8,2577,1,150,150,"UPI",9,Surat,Filter Coffee,filter,2024-12,100-150
7383,08-05-2023,53,3,83,1,200,200,"UPI",6,Pune,Café Latte,latte,2023-05,150-300
7384,18-12-2024,43,11,45748,3,190,570,"Card",4,Hyderabad,Flat White,latte,2024-12,150-300
7385,23-01-2023,31,5,554,1,80,80,"UPI",3,Bengaluru,Instant Coffee Sachet,instant,2023-01,50-100
7386,24-05-2024,23,12,670,1,240,240,"Cash",3,Bengaluru,Caramel Macchiato,latte,2024-05,150-300
7387,20-06-2025,120,5,764,5,80,400,"Card",16,Coimbatore,Instant Coffee Sachet,instant,2025-06,50-100
7388,01-04-2025,146,7,4818,2,210,420,"UPI",20,Varanasi,Mocha,latte,2025-04,150-300
7389,09-04-2024,34,4,463,1,250,250,"UPI",3,Bengaluru,Cold Brew,filter,2024-04,150-300
7390,13-02-2024,66,6,4416,1,220,220,"Cash",7,Chennai,Iced Americano,espresso,2024-02,150-300
7391,25-05-2024,123,12,206,2,240,480,"UPI",17,Visakhapatnam,Caramel Macchiato,latte,2024-05,150-300
7392,03-06-2023,47,8,2974,1,150,150,"Card",5,Ahmedabad,Filter Coffee,filter,2023-06,100-150
7393,18-02-2024,105,12,2704,1,240,240,"Card",12,Kanpur,Caramel Macchiato,latte,2024-02,150-300
7394,17-11-2023,119,1,45828,1,120,120,"Cash",15,Bhopal,Espresso Shot,espresso,2023-11,100-150
7395,22-10-2024,82,11,3324,1,190,190,"Card",9,Surat,Flat White,latte,2024-10,150-300
7396,10-02-2025,1,8,1428,1,150,150,"UPI",1,Mumbai,Filter Coffee,filter,2025-02,100-150
7397,06-09-2023,61,12,4287,1,240,240,"Wallet",7,Chennai,Caramel Macchiato,latte,2023-09,150-300
7398,23-03-2025,131,7,45437,1,210,210,"Cash",18,Patna,Mocha,latte,2025-03,150-300
7399,30-08-2024,78,12,1889,1,240,240,"Cash",9,Surat,Caramel Macchiato,latte,2024-08,150-300
7400,24-03-2025,12,9,5359,1,230,230,"UPI",2,Delhi,Affogato,espresso,2025-03,150-300
7401,12-06-2023,132,12,45247,1,240,240,"Cash",18,Patna,Caramel Macchiato,latte,2023-06,150-300
7402,09-05-2023,129,1,45587,1,120,120,"UPI",18,Patna,Espresso Shot,espresso,2023-05,100-150
7403,11-10-2023,40,8,3440,1,150,150,"Card",4,Hyderabad,Filter Coffee,filter,2023-10,100-150
7404,05-12-2023,142,12,45175,1,240,240,"UPI",20,Varanasi,Caramel Macchiato,latte,2023-12,150-300
7405,18-09-2025,76,8,2163,1,150,150,"UPI",9,Surat,Filter Coffee,filter,2025-09,100-150
7406,16-02-2023,89,4,45534,1,250,250,"UPI",10,Jaipur,Cold Brew,filter,2023-02,150-300
7407,23-11-2023,5,7,4423,2,210,420,"Cash",1,Mumbai,Mocha,latte,2023-11,150-300
7408,31-03-2025,64,11,94,4,190,760,"UPI",7,Chennai,Flat White,latte,2025-03,150-300
7409,20-02-2025,45,10,71,1,90,90,"Card",4,Hyderabad,Instant Strong Coffee,instant,2025-02,50-100
7410,14-06-2024,142,3,3457,1,200,200,"UPI",20,Varanasi,Café Latte,latte,2024-06,150-300
7411,05-11-2024,2,10,1483,4,90,360,"UPI",1,Mumbai,Instant Strong Coffee,instant,2024-11,50-100
7412,13-04-2025,132,9,5108,1,230,230,"Card",18,Patna,Affogato,espresso,2025-04,150-300
7413,27-06-2023,82,9,1430,2,230,460,"UPI",9,Surat,Affogato,espresso,2023-06,150-300
7414,08-05-2023,43,8,2499,1,150,150,"UPI",4,Hyderabad,Filter Coffee,filter,2023-05,100-150
7415,17-06-2025,101,1,4557,1,120,120,"Card",12,Kanpur,Espresso Shot,espresso,2025-06,100-150
7416,17-01-2024,21,5,4786,1,80,80,"UPI",2,Delhi,Instant Coffee Sachet,instant,2024-01,50-100
7417,05-08-2025,43,11,5618,4,190,760,"UPI",4,Hyderabad,Flat White,latte,2025-08,150-300
7418,02-02-2025,129,12,3238,1,240,240,"Card",18,Patna,Caramel Macchiato,latte,2025-02,150-300
7419,16-04-2025,114,2,5794,1,180,180,"Card",14,Indore,Cappuccino,latte,2025-04,150-300
7420,04-05-2023,51,3,45104,3,200,600,"UPI",6,Pune,Café Latte,latte,2023-05,150-300
7421,03-03-2024,59,8,45054,1,150,150,"Card",6,Pune,Filter Coffee,filter,2024-03,100-150
7422,06-06-2024,46,2,2825,1,180,180,"Cash",5,Ahmedabad,Cappuccino,latte,2024-06,150-300
7423,14-06-2025,66,8,3917,1,150,150,"UPI",7,Chennai,Filter Coffee,filter,2025-06,100-150
7424,18-01-2023,68,9,45874,3,230,690,"Card",8,Kolkata,Affogato,espresso,2023-01,150-300
7425,05-02-2023,127,5,1355,3,80,240,"Card",18,Patna,Instant Coffee Sachet,instant,2023-02,50-100
7426,16-08-2025,116,4,4028,1,250,250,"Cash",14,Indore,Cold Brew,filter,2025-08,150-300
7427,17-10-2025,94,11,1737,2,190,380,"UPI",11,Lucknow,Flat White,latte,2025-10,150-300
7428,08-06-2025,69,4,413,2,250,500,"Cash",8,Kolkata,Cold Brew,filter,2025-06,150-300
7429,06-09-2025,14,7,5310,2,210,420,"UPI",2,Delhi,Mocha,latte,2025-09,150-300
7430,17-09-2023,117,8,3562,2,150,300,"UPI",15,Bhopal,Filter Coffee,filter,2023-09,100-150
7431,13-06-2023,94,9,4251,1,230,230,"Card",11,Lucknow,Affogato,espresso,2023-06,150-300
7432,22-11-2024,24,12,2599,1,240,240,"UPI",3,Bengaluru,Caramel Macchiato,latte,2024-11,150-300
7433,28-12-2024,60,6,45885,1,220,220,"Card",7,Chennai,Iced Americano,espresso,2024-12,150-300
7434,15-06-2025,10,3,5926,3,200,600,"Card",1,Mumbai,Café Latte,latte,2025-06,150-300
7435,15-03-2023,75,11,3579,1,190,190,"UPI",8,Kolkata,Flat White,latte,2023-03,150-300
7436,29-07-2024,118,7,5013,1,210,210,"Cash",15,Bhopal,Mocha,latte,2024-07,150-300
7437,05-05-2024,135,2,5543,3,180,540,"Card",19,Vadodara,Cappuccino,latte,2024-05,150-300
7438,18-08-2023,103,3,295,2,200,400,"Card",12,Kanpur,Café Latte,latte,2023-08,150-300
7439,20-05-2025,91,3,5383,1,200,200,"Card",10,Jaipur,Café Latte,latte,2025-05,150-300
7440,22-10-2024,110,2,45654,2,180,360,"Cash",14,Indore,Cappuccino,latte,2024-10,150-300
7441,19-10-2024,115,3,3899,2,200,400,"Card",14,Indore,Café Latte,latte,2024-10,150-300
7442,28-06-2025,6,2,2632,1,180,180,"UPI",1,Mumbai,Cappuccino,latte,2025-06,150-300
7443,19-11-2023,101,8,2411,1,150,150,"UPI",12,Kanpur,Filter Coffee,filter,2023-11,100-150
7444,10-12-2023,12,7,2488,2,210,420,"UPI",2,Delhi,Mocha,latte,2023-12,150-300
7445,03-08-2024,131,10,45156,2,90,180,"Card",18,Patna,Instant Strong Coffee,instant,2024-08,50-100
7446,19-05-2023,32,12,5144,1,240,240,"Cash",3,Bengaluru,Caramel Macchiato,latte,2023-05,150-300
7447,02-09-2025,132,1,1358,4,120,480,"Wallet",18,Patna,Espresso Shot,espresso,2025-09,100-150
7448,17-10-2025,35,4,5984,1,250,250,"Cash",4,Hyderabad,Cold Brew,filter,2025-10,150-300
7449,01-05-2024,144,4,989,3,250,750,"Card",20,Varanasi,Cold Brew,filter,2024-05,150-300
7450,22-02-2025,31,6,5609,1,220,220,"Cash",3,Bengaluru,Iced Americano,espresso,2025-02,150-300
7451,16-04-2025,50,1,1883,1,120,120,"Cash",5,Ahmedabad,Espresso Shot,espresso,2025-04,100-150
7452,02-02-2023,3,4,2208,1,250,250,"Cash",1,Mumbai,Cold Brew,filter,2023-02,150-300
7453,22-12-2024,64,8,896,1,150,150,"Card",7,Chennai,Filter Coffee,filter,2024-12,100-150
