sale_id,sale_date,store_id,product_id,customer_id,qty,unit_price,total_amount,payment_type
8538,2023-09-16,67,12,1398,4,240,960,Wallet
8539,2025-05-16,130,1,2671,1,120,120,UPI
8540,2025-03-31,45,9,45750,1,230,230,UPI
8541,2024-11-20,42,2,5524,5,180,900,Cash
8542,2025-03-22,79,8,45112,4,150,600,Card
8543,2023-01-06,59,7,4127,1,210,210,Card
8544,2025-01-02,7,5,5810,1,80,80,Cash
8545,2023-08-02,32,11,2972,1,190,190,Card
8546,2024-12-27,48,2,1125,1,180,180,Cash
8547,2025-07-19,95,9,1969,4,230,920,Cash
8548,2023-03-29,114,10,680,1,90,90,Cash
8549,2023-12-19,111,11,2163,1,190,190,UPI
8550,2024-12-27,94,6,3817,1,220,220,Cash
8551,2023-06-23,93,10,4656,5,90,450,Card
8552,2024-10-07,133,6,2934,1,220,220,UPI
8553,2023-06-14,40,10,273,1,90,90,Card
8554,2024-10-24,142,5,2619,3,80,240,Cash
8555,2023-02-12,35,3,2633,1,200,200,Wallet
8556,2025-05-08,116,3,4734,1,200,200,Card
8557,2025-03-06,145,7,2036,1,210,210,Card
8558,2023-06-22,61,8,5177,1,150,150,UPI
8559,2025-08-14,53,1,609,1,120,120,Card
8560,2024-12-31,91,6,45091,1,220,220,UPI
8561,2023-08-29,34,10,45589,1,90,90,UPI
8562,2023-07-21,106,3,2851,1,200,200,Card
8563,2023-11-12,122,5,3084,1,80,80,UPI
8564,2025-07-14,126,1,134,1,120,120,UPI
8565,2025-07-02,133,7,442,1,210,210,Card
8566,2025-09-11,117,2,2733,3,180,540,UPI
8567,2024-08-19,6,6,547,1,220,220,Card
8568,2024-01-26,85,9,1527,1,230,230,Card
8569,2025-01-17,100,12,1286,1,240,240,Cash
8570,2025-01-31,15,1,2410,1,120,120,Card
8571,2023-07-07,144,9,4327,1,230,230,Cash
8572,2025-04-11,96,2,4825,1,180,180,Card
8573,2023-11-04,145,8,124,2,150,300,Wallet
8574,2025-01-23,123,1,5415,5,120,600,UPI
8575,2024-06-10,122,11,45317,1,190,190,Card
8576,2023-12-19,59,5,45674,1,80,80,UPI
8577,2023-03-04,85,11,2132,1,190,190,Card
8578,2024-11-26,113,9,5958,1,230,230,UPI
8579,2024-10-13,142,2,247,3,180,540,Wallet
8580,2025-05-19,59,10,912,1,90,90,UPI
8581,2023-06-14,83,11,1011,1,190,190,UPI
8582,2023-01-11,53,5,449,2,80,160,Card
8583,2023-10-10,109,1,3935,2,120,240,Cash
8584,2024-03-21,56,8,44989,2,150,300,UPI
8585,2025-04-29,120,1,4594,2,120,240,UPI
8586,2023-01-24,3,7,2814,2,210,420,UPI
8587,2025-05-02,108,5,783,1,80,80,UPI
8588,2024-07-23,142,12,5716,2,240,480,Card
8589,2024-06-30,72,1,167,1,120,120,Cash
8590,2024-12-24,145,4,830,1,250,250,Card
8591,2025-02-16,75,7,5485,1,210,210,UPI
8592,2023-02-18,21,2,2135,1,180,180,Cash
8593,2023-01-23,27,3,4499,1,200,200,Cash
8594,2023-09-21,99,6,1796,1,220,220,Card
8595,2025-10-08,121,4,5949,1,250,250,Card
8596,2024-02-04,129,9,221,2,230,460,UPI
8597,2024-03-31,69,6,4184,1,220,220,UPI
8598,2023-10-29,14,10,45704,2,90,180,Card
8599,2023-07-29,126,10,3514,1,90,90,UPI
8600,2023-11-28,63,10,2104,2,90,180,Wallet
8601,2024-09-06,66,10,3793,1,90,90,Card
8602,2023-10-17,85,8,45938,1,150,150,UPI
8603,2023-09-10,16,12,1916,1,240,240,Cash
8604,2023-07-08,122,2,45382,2,180,360,Card
8605,2024-08-29,85,11,5531,3,190,570,Card
8606,2025-06-27,4,2,45136,1,180,180,UPI
8607,2023-03-01,18,1,4480,2,120,240,Card
8608,2024-08-20,57,8,922,1,150,150,UPI
8609,2025-07-24,1,9,2193,1,230,230,Card
8610,2024-08-17,66,6,45179,1,220,220,Wallet
8611,2025-05-06,35,6,1097,1,220,220,Cash
8612,2024-07-01,17,10,2719,1,90,90,Cash
8613,2024-12-09,2,10,5952,1,90,90,Card
8614,2024-02-08,103,6,44986,1,220,220,Cash
8615,2024-09-10,19,7,726,1,210,210,UPI
8616,2025-01-03,3,1,4198,1,120,120,Card
8617,2023-01-31,121,11,875,1,190,190,Card
8618,2024-08-27,114,3,4154,1,200,200,Cash
8619,2024-11-18,110,10,45474,1,90,90,UPI
8620,2024-07-07,72,10,2354,1,90,90,UPI
8621,2023-04-13,12,12,45330,1,240,240,Card
8622,2024-11-09,19,10,4977,2,90,180,UPI
8623,2025-08-20,121,8,798,1,150,150,UPI
8624,2023-07-03,82,12,3725,5,240,1200,UPI
8625,2024-01-18,57,4,4455,1,250,250,Card
8626,2025-06-16,89,11,2422,1,190,190,UPI
8627,2024-07-20,6,8,3536,2,150,300,Card
8628,2023-08-09,59,10,5102,2,90,180,Cash
8629,2023-05-19,134,9,45605,1,230,230,Wallet
8630,2024-05-14,37,2,385,1,180,180,Cash
8631,2023-03-27,9,6,4735,3,220,660,Cash
8632,2023-06-29,138,11,5603,1,190,190,Card
8633,2024-09-23,65,3,5672,1,200,200,Card
8634,2024-04-08,105,8,1073,2,150,300,Cash
8635,2023-08-14,101,7,3981,2,210,420,UPI
8636,2024-08-26,121,4,45065,2,250,500,Cash
8637,2023-04-23,54,9,3734,1,230,230,UPI
8638,2023-01-07,104,12,45012,3,240,720,UPI
8639,2025-01-16,99,11,45106,1,190,190,Card
8640,2023-01-15,47,8,1386,1,150,150,Cash
8641,2023-12-05,68,3,2660,2,200,400,UPI
8642,2023-11-03,101,1,5161,2,120,240,Card
8643,2024-07-19,130,9,4149,4,230,920,Card
8644,2023-03-14,62,3,632,1,200,200,Cash
8645,2025-10-04,59,4,2277,1,250,250,UPI
8646,2025-03-22,84,4,5662,1,250,250,UPI
8647,2024-02-05,65,6,2321,1,220,220,UPI
8648,2023-09-01,7,5,5317,1,80,80,Cash
8649,2024-03-14,104,4,5938,1,250,250,Card
8650,2023-11-26,99,5,3989,1,80,80,UPI
8651,2023-06-24,57,8,2108,4,150,600,Cash
8652,2025-08-21,69,3,321,1,200,200,Cash
8653,2025-04-16,102,1,5524,2,120,240,UPI
8654,2023-12-12,138,6,53,2,220,440,Card
8655,2025-06-16,25,11,4103,3,190,570,Card
8656,2023-08-01,113,3,509,1,200,200,UPI
8657,2024-03-24,144,12,3785,1,240,240,UPI
8658,2025-04-21,109,7,45101,1,210,210,Card
8659,2024-03-30,134,12,45890,1,240,240,UPI
8660,2025-02-20,84,12,4336,1,240,240,Card
8661,2023-04-13,70,10,2386,1,90,90,UPI
8662,2023-12-09,112,8,4789,1,150,150,UPI
8663,2023-02-06,113,2,2623,1,180,180,UPI
8664,2023-01-16,32,9,493,1,230,230,UPI
8665,2024-04-13,62,12,3888,1,240,240,UPI
8666,2023-06-16,18,7,5344,2,210,420,Cash
8667,2024-10-22,119,2,1099,1,180,180,Card
8668,2025-07-22,105,4,738,1,250,250,Cash
8669,2023-04-26,78,11,45269,1,190,190,UPI
8670,2023-01-25,37,6,3203,1,220,220,Card
8671,2024-05-06,63,12,4935,2,240,480,UPI
8672,2023-12-22,88,9,658,3,230,690,Card
8673,2023-03-14,98,3,45093,1,200,200,Cash
8674,2023-08-17,97,2,521,1,180,180,Wallet
8675,2023-06-06,17,10,4157,2,90,180,Card
8676,2024-07-26,24,9,5863,1,230,230,Card
8677,2023-04-21,111,6,3506,5,220,1100,Card
8678,2024-08-08,77,6,630,1,220,220,Card
8679,2025-01-09,144,6,45282,4,220,880,Cash
8680,2024-07-20,78,12,5294,1,240,240,UPI
8681,2025-05-04,73,3,5407,2,200,400,UPI
8682,2024-08-25,25,9,45083,1,230,230,UPI
8683,2024-03-27,17,6,1311,1,220,220,UPI
8684,2024-09-20,62,4,1695,1,250,250,Card
8685,2024-01-16,10,4,4143,1,250,250,Card
8686,2023-12-25,92,8,3782,1,150,150,Cash
8687,2025-08-12,76,11,4507,1,190,190,UPI
8688,2024-05-27,36,1,2765,1,120,120,UPI
8689,2023-12-28,2,4,2148,1,250,250,Card
8690,2024-04-26,50,4,45378,3,250,750,Card
8691,2025-05-04,66,12,1277,2,240,480,UPI
8692,2023-05-21,96,6,5093,2,220,440,Cash
8693,2023-05-26,44,9,583,1,230,230,Cash
8694,2023-01-05,101,12,2877,3,240,720,Card
8695,2024-05-21,111,2,1555,3,180,540,UPI
8696,2023-01-27,90,7,5150,3,210,630,UPI
8697,2023-07-04,32,11,2000,1,190,190,Cash
8698,2024-03-04,108,8,5083,1,150,150,UPI
8699,2025-02-13,32,4,3035,2,250,500,UPI
8700,2024-10-15,39,2,628,1,180,180,Card
8701,2024-02-08,141,4,401,1,250,250,Card
8702,2023-08-30,55,4,4925,1,250,250,UPI
8703,2025-02-01,133,11,5164,1,190,190,Card
8704,2025-02-24,109,1,4180,1,120,120,Card
8705,2025-06-28,130,11,977,1,190,190,UPI
8706,2024-10-21,82,11,4255,1,190,190,Wallet
8707,2023-07-09,64,6,4597,1,220,220,Wallet
8708,2024-05-12,135,8,4858,1,150,150,UPI
8709,2025-01-03,105,9,422,1,230,230,UPI
8710,2024-01-19,67,5,1636,1,80,80,Cash
8711,2025-05-07,136,12,45712,2,240,480,UPI
8712,2024-06-07,70,1,4783,1,120,120,Card
8713,2024-05-13,8,3,3970,3,200,600,UPI
8714,2023-06-22,38,3,45116,1,200,200,Card
8715,2023-08-01,142,1,3799,1,120,120,Card
8716,2025-04-28,54,7,5515,1,210,210,UPI
8717,2023-04-29,101,6,3074,1,220,220,Card
8718,2024-11-28,28,5,2020,2,80,160,Card
8719,2025-02-04,65,6,45450,1,220,220,UPI
8720,2024-05-26,146,4,1412,3,250,750,UPI
8721,2023-06-02,67,6,477,1,220,220,UPI
8722,2023-07-28,122,6,45139,3,220,660,UPI
8723,2023-12-30,23,12,5407,1,240,240,UPI
8724,2025-07-09,69,10,5683,1,90,90,Cash
8725,2024-08-01,90,8,3960,1,150,150,UPI
8726,2025-05-24,66,1,45692,1,120,120,UPI
8727,2025-02-12,87,10,3089,3,90,270,Card
8728,2025-02-26,91,3,4811,2,200,400,Wallet
8729,2023-06-02,6,10,2366,1,90,90,UPI
8730,2024-06-14,70,9,2358,1,230,230,Card
8731,2024-07-16,102,12,4368,1,240,240,UPI
8732,2024-02-08,113,12,3299,1,240,240,UPI
8733,2023-08-29,55,7,5565,1,210,210,UPI
8734,2024-08-07,130,10,1918,1,90,90,UPI
8735,2025-09-20,109,6,45714,1,220,220,Card
8736,2023-03-12,120,8,3585,2,150,300,UPI
8737,2025-07-18,50,5,45457,1,80,80,Card
8738,2024-12-18,14,6,244,1,220,220,Wallet
8739,2023-09-07,52,4,2384,2,250,500,Wallet
8740,2023-12-19,23,8,5606,1,150,150,UPI
8741,2024-08-18,109,12,4105,4,240,960,UPI
8742,2023-01-30,66,1,3205,3,120,360,Cash
8743,2023-08-27,13,2,4266,2,180,360,Wallet
8744,2024-04-04,39,7,1387,1,210,210,UPI
8745,2024-03-30,114,12,45644,1,240,240,Card
8746,2024-11-06,87,8,5633,1,150,150,UPI
8747,2024-07-28,9,6,1102,1,220,220,Card
8748,2024-03-11,24,9,4184,1,230,230,UPI
8749,2024-10-18,59,12,652,2,240,480,Card
8750,2024-12-19,73,10,5872,1,90,90,UPI
8751,2024-12-28,141,2,5642,2,180,360,Card
8752,2023-08-08,92,12,45381,2,240,480,Card
8753,2023-02-26,70,9,4411,1,230,230,UPI
8754,2024-07-10,107,12,1720,2,240,480,UPI
8755,2023-04-11,60,6,856,1,220,220,Card
8756,2024-11-16,136,7,1614,1,210,210,UPI
8757,2023-06-08,60,8,3776,1,150,150,Cash
8758,2023-02-12,115,3,5524,2,200,400,Card
8759,2024-12-16,52,2,45146,1,180,180,Card
8760,2023-11-13,7,8,2030,1,150,150,UPI
8761,2023-04-05,27,11,881,1,190,190,UPI
8762,2025-02-15,41,4,4826,1,250,250,Card
8763,2024-12-21,6,5,2052,2,80,160,UPI
8764,2023-07-10,139,9,45085,1,230,230,UPI
8765,2024-07-15,50,3,4617,2,200,400,Cash
8766,2024-08-19,9,7,4144,1,210,210,UPI
8767,2024-02-14,87,5,4105,1,80,80,Cash
8768,2025-10-10,73,3,31,4,200,800,Card
8769,2025-01-16,125,10,4244,1,90,90,UPI
8770,2025-04-05,2,2,3326,2,180,360,Cash
8771,2025-09-23,100,11,1677,2,190,380,Card
8772,2023-12-24,48,8,45488,1,150,150,UPI
8773,2025-01-17,9,12,45523,1,240,240,Card
8774,2025-10-29,11,12,45336,1,240,240,Card
8775,2023-04-06,137,10,135,1,90,90,Cash
8776,2023-12-03,131,4,45673,1,250,250,Card
8777,2023-06-01,4,2,45752,1,180,180,Cash
8778,2025-01-26,72,1,1565,1,120,120,UPI
8779,2024-05-09,39,12,45284,1,240,240,Card
8780,2024-04-21,124,5,45674,3,80,240,UPI
8781,2023-12-21,50,12,1459,1,240,240,Card
8782,2025-04-03,85,1,5314,1,120,120,Card
8783,2023-01-25,134,11,4553,2,190,380,Cash
8784,2023-10-16,96,10,3926,1,90,90,UPI
8785,2024-11-18,33,9,45683,2,230,460,UPI
8786,2024-04-05,57,11,771,4,190,760,Cash
8787,2023-04-24,73,4,5403,1,250,250,Card
8788,2024-04-13,63,12,1460,1,240,240,Card
8789,2025-02-20,138,9,45750,2,230,460,Card
8790,2024-05-18,104,10,2593,1,90,90,Card
8791,2024-12-14,87,4,2580,2,250,500,UPI
8792,2023-10-09,39,1,704,2,120,240,UPI
8793,2024-08-18,140,11,45387,1,190,190,UPI
8794,2023-03-19,48,3,5341,1,200,200,UPI
8795,2023-09-09,22,4,5973,2,250,500,Card
8796,2025-05-24,5,1,2530,1,120,120,Card
8797,2023-09-26,72,3,1891,1,200,200,Cash
8798,2024-05-31,84,6,5139,1,220,220,UPI
8799,2024-02-08,2,1,5983,1,120,120,Card
8800,2024-09-04,77,5,5887,1,80,80,UPI
8801,2025-03-31,99,2,3040,1,180,180,Cash
8802,2024-09-17,15,5,1544,1,80,80,UPI
8803,2023-08-18,98,5,45801,1,80,80,UPI
8804,2024-12-01,32,9,1394,1,230,230,UPI
8805,2023-10-16,43,12,3054,1,240,240,UPI
8806,2025-05-12,63,3,1295,2,200,400,Card
8807,2025-03-12,31,4,5223,1,250,250,Cash
8808,2024-04-11,139,6,45747,2,220,440,Cash
8809,2023-03-12,73,3,2597,1,200,200,UPI
8810,2024-11-28,69,10,763,1,90,90,Card
8811,2024-10-09,87,4,753,1,250,250,Card
8812,2024-10-27,129,11,5426,2,190,380,Cash
8813,2024-01-25,139,2,5350,2,180,360,Card
8814,2023-07-31,31,12,5306,1,240,240,Card
8815,2023-01-16,120,10,711,1,90,90,UPI
8816,2024-11-22,28,10,841,1,90,90,UPI
8817,2025-10-10,54,12,3564,1,240,240,Wallet
8818,2024-08-09,21,11,11,3,190,570,Wallet
8819,2023-11-18,144,9,225,1,230,230,Card
8820,2023-08-12,98,3,244,1,200,200,Card
8821,2025-01-12,49,11,4054,1,190,190,Card
8822,2023-04-16,38,11,4614,4,190,760,Card
8823,2023-11-17,34,6,45618,2,220,440,UPI
8824,2024-06-09,81,7,5634,2,210,420,Card
8825,2023-11-20,25,7,588,3,210,630,UPI
8826,2025-05-02,80,5,794,1,80,80,UPI
8827,2024-09-14,116,3,1656,1,200,200,Card
8828,2025-01-09,80,11,357,1,190,190,UPI
8829,2024-10-10,102,9,4490,1,230,230,Wallet
8830,2023-08-03,112,2,498,2,180,360,Wallet
8831,2024-07-10,35,12,5748,1,240,240,UPI
8832,2025-07-26,4,3,757,1,200,200,UPI
8833,2023-07-14,134,11,5620,1,190,190,UPI
8834,2023-12-05,111,12,1360,1,240,240,Card
8835,2025-04-01,133,2,147,1,180,180,UPI
8836,2024-10-31,140,3,4500,1,200,200,Cash
8837,2025-02-21,10,6,3560,1,220,220,Card
8838,2025-01-08,25,8,1015,1,150,150,Card
8839,2025-08-01,25,6,1826,1,220,220,Wallet
8840,2023-03-22,58,4,1708,1,250,250,Card
8841,2024-09-23,107,10,4177,1,90,90,UPI
8842,2023-02-16,13,12,410,1,240,240,Card
8843,2024-02-13,12,11,2120,1,190,190,Card
8844,2025-03-14,49,5,2791,1,80,80,UPI
8845,2025-03-23,92,12,2987,1,240,240,Cash
8846,2024-09-03,66,12,4962,2,240,480,Cash
8847,2025-07-07,65,5,5477,1,80,80,UPI
8848,2023-12-30,145,12,45558,1,240,240,Card
8849,2023-10-01,96,5,2215,4,80,320,UPI
8850,2023-03-31,135,4,802,2,250,500,Cash
8851,2024-06-03,73,10,2211,3,90,270,UPI
8852,2024-07-29,132,4,5208,1,250,250,Card
8853,2024-01-01,118,5,4913,2,80,160,UPI
8854,2024-02-08,57,1,45845,1,120,120,UPI
8855,2023-01-10,88,1,2492,4,120,480,Card
8856,2024-06-22,98,12,3558,1,240,240,Card
8857,2023-02-09,44,9,521,1,230,230,Card
8858,2025-03-26,87,12,1318,1,240,240,UPI
8859,2025-07-27,31,9,2313,1,230,230,UPI
8860,2023-08-13,27,2,3081,1,180,180,Cash
8861,2025-01-06,95,7,5153,1,210,210,UPI
8862,2023-11-07,13,11,5564,2,190,380,UPI
8863,2025-06-16,11,2,2420,1,180,180,Card
8864,2024-10-11,94,6,4645,1,220,220,UPI
8865,2023-05-11,100,12,45742,5,240,1200,UPI
8866,2024-05-23,38,12,5914,1,240,240,Card
8867,2025-07-15,39,6,3746,1,220,220,UPI
8868,2024-11-29,101,2,3469,3,180,540,UPI
8869,2024-10-28,101,6,45237,1,220,220,UPI
8870,2024-02-04,55,4,2788,1,250,250,UPI
8871,2023-01-14,30,2,4673,2,180,360,Card
8872,2024-05-03,100,10,1505,1,90,90,Card
8873,2023-10-26,105,3,2322,1,200,200,Card
8874,2025-10-16,45,9,45853,1,230,230,UPI
8875,2024-05-14,135,4,45625,1,250,250,UPI
8876,2024-10-01,115,11,4094,2,190,380,UPI
8877,2024-11-30,64,7,458,1,210,210,Wallet
8878,2023-03-31,138,7,5599,1,210,210,UPI
8879,2025-01-05,86,1,4487,2,120,240,Card
8880,2025-02-16,26,7,5434,1,210,210,Cash
8881,2025-07-13,139,11,45946,1,190,190,Card
8882,2024-12-20,28,9,3130,1,230,230,Card
8883,2025-02-15,127,7,4285,1,210,210,UPI
8884,2024-06-10,116,7,211,1,210,210,UPI
8885,2024-06-18,52,11,2320,1,190,190,Card
8886,2024-01-31,104,3,807,3,200,600,Wallet
8887,2023-09-04,37,2,3360,1,180,180,Cash
8888,2024-11-08,112,7,4976,1,210,210,Cash
8889,2023-04-30,12,8,45646,1,150,150,Card
8890,2025-06-30,42,11,3060,2,190,380,UPI
8891,2023-02-12,67,8,3369,1,150,150,Cash
8892,2024-01-10,121,11,2091,1,190,190,UPI
8893,2025-03-29,102,2,45322,1,180,180,Wallet
8894,2024-02-08,51,5,45173,1,80,80,UPI
8895,2023-08-17,87,12,2185,1,240,240,Card
8896,2023-10-09,23,8,4408,2,150,300,UPI
8897,2025-01-10,25,5,5213,1,80,80,Card
8898,2023-11-23,88,11,582,4,190,760,UPI
8899,2024-09-17,133,11,4024,5,190,950,UPI
8900,2023-07-22,62,12,3226,2,240,480,Wallet
8901,2024-12-08,3,6,2036,1,220,220,Cash
8902,2023-11-17,11,9,710,1,230,230,UPI
8903,2023-10-08,99,1,3299,1,120,120,UPI
8904,2023-04-03,141,10,4686,1,90,90,UPI
8905,2023-10-01,50,1,45253,2,120,240,Card
8906,2023-09-30,92,9,4550,1,230,230,Card
8907,2025-09-26,67,1,2195,1,120,120,UPI
8908,2023-08-17,102,7,5532,1,210,210,Card
8909,2025-01-18,102,4,4311,1,250,250,Card
8910,2023-06-10,108,2,106,1,180,180,Card
8911,2023-06-15,6,9,50,1,230,230,Card
8912,2023-04-27,68,11,5810,2,190,380,UPI
8913,2024-12-23,65,12,1387,1,240,240,Card
8914,2024-07-30,129,8,1766,1,150,150,Card
8915,2025-10-08,37,8,1884,1,150,150,UPI
8916,2025-01-31,68,11,4436,3,190,570,Cash
8917,2024-10-23,6,6,45087,1,220,220,Cash
8918,2025-07-31,16,2,4919,1,180,180,UPI
8919,2023-07-07,71,12,5567,1,240,240,Card
8920,2025-02-03,76,6,3292,1,220,220,UPI
8921,2023-06-15,13,6,4235,3,220,660,UPI
8922,2024-10-19,113,10,1873,2,90,180,Wallet
8923,2023-09-13,63,4,1628,5,250,1250,Card
8924,2023-03-30,91,7,2048,1,210,210,Card
8925,2024-04-02,86,8,5971,1,150,150,UPI
8926,2023-09-02,30,6,5780,1,220,220,UPI
8927,2025-08-16,110,3,1648,2,200,400,UPI
8928,2025-04-23,32,4,1593,1,250,250,Wallet
8929,2024-07-31,23,3,2644,1,200,200,Card
8930,2023-06-27,18,4,3481,1,250,250,Card
8931,2024-03-24,136,10,1091,2,90,180,Card
8932,2024-02-21,115,1,2067,1,120,120,UPI
8933,2025-05-08,84,4,45171,1,250,250,UPI
8934,2024-09-19,102,11,456,1,190,190,UPI
8935,2025-06-15,99,1,3574,1,120,120,UPI
8936,2025-05-09,83,10,2276,1,90,90,Card
8937,2023-12-28,127,2,5513,1,180,180,Cash
8938,2023-02-20,109,4,155,1,250,250,Wallet
8939,2024-08-05,5,12,1988,1,240,240,UPI
8940,2023-09-30,47,4,3270,1,250,250,UPI
8941,2023-06-10,73,8,322,1,150,150,UPI
8942,2024-10-21,11,4,1698,2,250,500,UPI
8943,2025-06-17,33,1,4159,2,120,240,UPI
8944,2023-01-13,135,12,1120,1,240,240,Cash
8945,2023-11-19,85,2,5401,1,180,180,Card
8946,2025-06-27,58,10,535,2,90,180,Card
8947,2023-10-06,97,8,4327,1,150,150,UPI
8948,2023-10-18,68,7,3953,1,210,210,Card
8949,2023-02-15,136,3,447,5,200,1000,Card
8950,2023-10-07,54,8,4138,4,150,600,Card
8951,2024-10-03,75,7,2202,1,210,210,Card
8952,2025-06-02,5,9,1369,1,230,230,Card
8953,2025-05-03,73,5,45835,2,80,160,Card
8954,2023-01-22,65,3,3009,1,200,200,Card
8955,2023-05-29,123,11,799,1,190,190,UPI
8956,2024-02-18,140,1,2307,1,120,120,Card
8957,2023-10-14,68,12,4187,1,240,240,Cash
8958,2024-09-09,134,7,4389,1,210,210,Card
8959,2024-02-22,95,12,45810,5,240,1200,UPI
8960,2025-02-08,142,6,3699,2,220,440,Wallet
8961,2023-05-01,3,1,44948,2,120,240,UPI
8962,2023-04-05,11,10,4934,5,90,450,Card
8963,2024-10-18,86,5,4306,2,80,160,Card
8964,2025-04-28,77,11,1772,2,190,380,Card
8965,2023-02-09,3,12,3367,1,240,240,UPI
8966,2023-04-21,21,12,4119,1,240,240,Card
8967,2024-11-30,114,11,4540,1,190,190,Card
8968,2024-12-22,80,5,1075,1,80,80,UPI
8969,2023-01-31,48,5,2352,1,80,80,Card
8970,2023-12-02,67,6,793,1,220,220,Card
8971,2023-05-05,26,12,4271,3,240,720,UPI
8972,2024-09-13,134,7,5976,1,210,210,UPI
8973,2023-10-29,141,5,3148,1,80,80,Card
8974,2024-11-23,67,2,4520,1,180,180,Card
8975,2023-03-03,31,1,3370,1,120,120,UPI
8976,2024-06-15,46,5,262,1,80,80,Card
8977,2023-01-17,127,9,2761,2,230,460,UPI
8978,2023-02-21,142,7,3771,3,210,630,UPI
8979,2024-03-28,8,4,45548,2,250,500,UPI
8980,2025-06-25,43,5,3519,1,80,80,Cash
8981,2023-11-05,124,10,4155,2,90,180,UPI
8982,2023-11-21,68,12,4464,1,240,240,UPI
8983,2023-10-14,106,9,1300,1,230,230,UPI
8984,2024-10-03,37,9,478,1,230,230,Cash
8985,2024-12-13,125,2,4852,1,180,180,Wallet
8986,2023-10-13,51,4,4175,1,250,250,UPI
8987,2024-01-30,63,3,45833,2,200,400,UPI
8988,2024-03-10,70,4,4010,3,250,750,Wallet
8989,2024-08-08,26,2,2818,1,180,180,Cash
8990,2025-06-16,115,2,578,1,180,180,Card
8991,2023-12-14,114,8,977,1,150,150,UPI
8992,2023-06-25,81,10,45639,1,90,90,Card
8993,2024-11-15,103,3,3807,1,200,200,UPI
8994,2023-09-06,29,2,4701,1,180,180,UPI
8995,2025-05-24,60,11,5833,1,190,190,UPI
8996,2024-03-08,34,7,373,1,210,210,Cash
8997,2024-11-20,58,6,4442,2,220,440,Card
8998,2024-11-04,55,6,498,2,220,440,Cash
8999,2024-01-11,131,6,4495,1,220,220,Cash
9000,2025-05-12,77,10,5149,1,90,90,Card
9001,2023-01-09,129,8,3831,1,150,150,UPI
9002,2025-04-18,81,4,3354,1,250,250,Card
9003,2023-12-12,80,6,45359,1,220,220,Card
9004,2025-05-24,34,11,714,5,190,950,Wallet
9005,2023-02-20,52,12,45600,1,240,240,UPI
9006,2024-09-09,45,7,426,1,210,210,Card
9007,2024-05-20,77,5,4675,4,80,320,Card
9008,2024-02-09,38,1,1151,2,120,240,UPI
9009,2023-04-05,28,10,45765,1,90,90,Card
9010,2023-08-31,130,7,2107,2,210,420,Card
9011,2024-06-27,42,10,45801,1,90,90,UPI
9012,2025-08-14,81,3,4183,1,200,200,UPI
9013,2025-08-09,13,7,2343,1,210,210,Card
9014,2025-05-04,39,2,1033,2,180,360,UPI
9015,2024-05-19,40,5,3778,1,80,80,UPI
9016,2023-06-18,40,12,45021,1,240,240,UPI
9017,2025-07-26,90,5,3397,3,80,240,Cash
9018,2023-12-07,108,8,1554,1,150,150,UPI
9019,2025-07-28,13,2,4637,3,180,540,Wallet
9020,2023-12-16,96,12,45878,1,240,240,Wallet
9021,2023-07-17,60,9,45781,4,230,920,UPI
9022,2024-12-18,88,12,2089,1,240,240,Card
9023,2023-09-03,27,8,588,2,150,300,Card
9024,2025-02-05,143,6,45864,1,220,220,UPI
9025,2023-10-07,28,12,5894,1,240,240,Cash
9026,2025-04-20,21,9,2696,3,230,690,Card
9027,2023-05-16,23,6,980,1,220,220,Cash
9028,2023-09-06,36,4,3822,1,250,250,UPI
9029,2025-06-08,119,2,3907,1,180,180,Cash
9030,2023-07-03,46,2,401,2,180,360,UPI
9031,2024-08-25,125,12,4680,2,240,480,UPI
9032,2023-12-12,85,7,4848,1,210,210,UPI
9033,2024-06-24,114,1,45767,3,120,360,Wallet
9034,2025-10-10,17,5,1682,1,80,80,UPI
9035,2023-03-16,118,11,1780,1,190,190,Wallet
9036,2024-04-08,50,8,45816,1,150,150,Cash
9037,2025-05-24,29,12,45110,1,240,240,UPI
9038,2024-10-28,24,3,148,2,200,400,Cash
9039,2023-04-03,41,10,3177,1,90,90,Cash
9040,2023-07-14,100,3,770,5,200,1000,UPI
9041,2024-10-30,37,2,4174,2,180,360,UPI
9042,2024-10-14,8,3,4101,1,200,200,UPI
9043,2024-12-04,129,2,147,1,180,180,Card
9044,2024-09-05,134,9,2988,1,230,230,UPI
9045,2025-09-30,90,9,3509,1,230,230,Cash
9046,2024-05-29,73,8,4287,2,150,300,Card
9047,2023-09-24,37,5,5077,3,80,240,Card
9048,2024-12-05,128,9,1775,1,230,230,UPI
9049,2023-09-16,126,3,1066,1,200,200,UPI
9050,2025-05-09,58,10,5731,2,90,180,UPI
9051,2025-09-28,24,4,45540,1,250,250,UPI
9052,2024-04-16,82,5,221,2,80,160,UPI
9053,2024-07-06,77,8,1575,1,150,150,Wallet
9054,2023-11-16,52,7,45193,1,210,210,Cash
9055,2025-07-02,9,3,2453,1,200,200,Cash
9056,2025-01-30,72,11,5653,1,190,190,UPI
9057,2024-02-16,142,8,3447,1,150,150,UPI
9058,2025-08-26,53,12,85,1,240,240,Cash
9059,2025-08-31,81,5,4970,1,80,80,Card
9060,2025-06-29,95,4,3726,1,250,250,Cash
9061,2024-08-03,89,4,2095,1,250,250,Card
9062,2023-02-06,122,12,45840,1,240,240,UPI
